first_name,last_name,birth_date,title
Jinpo,Vesel,1954-07-23,Assistant Engineer
Kasturi,Jonsson,1953-03-17,Senior Staff
Shahab,Rotem,1954-02-23,Staff
Eran,Sudbeck,1952-09-30,Engineer
Karlis,Kawashima,1953-03-04,Senior Staff
Zeljko,Oberman,1952-02-06,Staff
Rosalie,Beutelspacher,1954-07-25,Assistant Engineer
Qingxiang,Polajnar,1955-04-14,Senior Staff
Sigeru,Nitta,1954-05-28,Senior Staff
Dekang,Merlo,1955-07-07,Senior Staff
Pradeep,Peha,1952-02-09,Senior Staff
Lillian,Nitto,1954-09-28,Assistant Engineer
Uno,Danley,1954-07-07,Engineer
Koichi,Reutenauer,1955-05-14,Assistant Engineer
Fumiya,Taubenfeld,1952-06-24,Senior Engineer
Kwun,Shackell,1955-10-03,Engineer
Isaac,Ushiama,1952-08-06,Senior Staff
Emdad,Ernst,1955-01-30,Senior Staff
Yongqiao,Schicker,1952-06-02,Staff
Menkae,Mapelli,1952-03-25,Senior Staff
Vincent,Babb,1953-07-17,Senior Staff
Tesuro,Liedekerke,1955-05-05,Engineer
Constantine,Schwaller,1955-08-24,Senior Staff
Izaskun,Guenter,1952-10-20,Senior Staff
Mong,Heping,1952-09-14,Senior Staff
Manton,Selvestrel,1953-08-01,Senior Staff
Dzung,Auyong,1954-06-28,Assistant Engineer
Heon,Swen,1955-02-04,Engineer
Horward,Jervis,1952-05-30,Staff
Aamod,Suri,1953-03-12,Assistant Engineer
Anoosh,Thibadeau,1952-09-22,Engineer
Lech,Cannard,1955-12-01,Assistant Engineer
Florina,Koshiba,1954-05-27,Senior Staff
Toshiko,Jonsson,1954-04-05,Engineer
Goetz,Peral,1954-10-28,Engineer
Vojin,Siksek,1954-07-16,Senior Staff
Gudjon,Renear,1952-05-03,Senior Engineer
Kamran,Bresenham,1955-09-21,Engineer
Lalit,Stenning,1954-11-03,Engineer
Tomokazu,Erie,1954-06-30,Engineer
Youngkon,Bala,1954-12-02,Senior Engineer
Amstein,Bridgland,1952-04-01,Engineer
Gro,Chepyzhov,1952-08-24,Engineer
Basim,Rousseau,1952-12-27,Technique Leader
Arie,Mandelberg,1952-05-21,Senior Engineer
Qiwen,Huhdanpaa,1954-05-17,Technique Leader
Steve,Massonet,1953-09-17,Engineer
Chrisa,Beutelspacher,1952-03-10,Engineer
Ramalingam,Schmittgen,1953-05-15,Engineer
Garnet,Coombs,1954-02-19,Engineer
Yishai,Siksek,1953-10-11,Assistant Engineer
Steen,Langford,1952-07-20,Engineer
Junichi,Bahk,1953-05-31,Senior Staff
Koldo,Wroclawski,1953-04-30,Technique Leader
Adamantios,Pehl,1954-03-25,Senior Staff
Mansur,Tanemo,1955-04-07,Senior Staff
Aris,Rusterholz,1953-05-09,Senior Staff
Shaowen,Coney,1954-11-22,Senior Staff
Joydip,Bhattacharjee,1955-06-22,Senior Staff
Mototsugu,Picht,1955-04-22,Engineer
Souichi,Thummel,1953-03-31,Technique Leader
Arlette,Thummel,1954-08-22,Senior Staff
Eldridge,Ramaiah,1954-08-18,Technique Leader
Woody,Bazelow,1953-01-05,Engineer
Takahiro,Peek,1955-09-18,Senior Staff
Masako,Zlotek,1954-09-02,Engineer
Bilhanan,Schmittgen,1953-07-02,Engineer
Yunming,Swab,1954-12-10,Senior Engineer
Godehard,Reinhart,1954-03-03,Engineer
Alois,Kadhim,1955-06-13,Engineer
Shao,Gecsei,1952-07-23,Engineer
Danel,Lindenbaum,1952-05-14,Engineer
Amabile,Openshaw,1954-01-30,Engineer
Irena,Domenig,1955-04-09,Senior Engineer
Menkae,Mandell,1955-11-21,Senior Staff
Marc,Simkin,1955-11-02,Senior Staff
Sachio,Marwedel,1955-12-11,Engineer
Nirmal,Georgakopoulos,1955-10-22,Senior Staff
Naftaly,Luga,1955-04-21,Senior Staff
Aloys,Wissmann,1952-05-24,Engineer
Francesca,Michaeli,1952-06-10,Engineer
Yongqiao,Compeau,1955-04-10,Senior Staff
Nathan,Turnbull,1952-09-02,Engineer
Yechiam,Lunt,1952-10-05,Senior Staff
Wilmer,Ranze,1954-11-30,Senior Staff
Steve,Morrey,1952-05-17,Senior Engineer
Krassimir,Picco,1954-11-22,Staff
Kellie,Chenney,1953-08-24,Engineer
Zhongwei,Peres,1953-02-11,Assistant Engineer
Demin,Eterovic,1953-05-22,Senior Staff
Randy,Ferriere,1953-08-21,Senior Staff
Magy,Orlowski,1952-12-31,Engineer
Qingxiang,Bisiani,1954-12-25,Senior Staff
Genta,Liedekerke,1952-05-30,Senior Staff
Parviz,Hitomi,1955-12-05,Senior Engineer
Gudjon,Pardalos,1955-09-04,Assistant Engineer
Wojceich,Rosay,1954-02-02,Senior Engineer
Emran,Waleschkowski,1954-12-18,Staff
Candido,Redmiles,1952-09-02,Senior Staff
Xumin,Denna,1955-11-04,Engineer
Shugo,Iisaka,1953-04-14,Senior Staff
Mabry,Ullian,1952-02-29,Assistant Engineer
Hideyuki,Lally,1953-04-16,Engineer
Tooru,Bamford,1955-01-06,Engineer
Zhaofang,Asrin,1954-02-17,Engineer
Moni,Borovoy,1954-03-08,Technique Leader
Shaz,Murtagh,1952-05-18,Assistant Engineer
Ghassan,Sudbeck,1952-03-28,Engineer
Gregory,Miculan,1953-01-06,Engineer
Gal,Halloran,1953-12-07,Senior Staff
Maja,Chenney,1952-03-19,Technique Leader
Tetsushi,Barbanera,1952-03-18,Senior Staff
Mihalis,Matheson,1952-05-03,Engineer
Yongdong,Hatcliff,1952-11-22,Staff
Yurii,Einsfeld,1952-09-25,Engineer
Hitomi,Zwicker,1953-02-27,Engineer
Mabhin,Keirsey,1952-11-09,Staff
Barna,Quaggetto,1952-06-07,Engineer
Wojceich,Zirintsis,1955-02-07,Senior Staff
Shan,Penz,1952-06-14,Senior Staff
Alain,Takkinen,1953-02-10,Staff
Toshimori,Fontan,1954-05-19,Senior Staff
Shaibal,Ulupinar,1952-12-16,Senior Staff
Suzette,Iisaku,1953-03-08,Technique Leader
Jamaludin,Rullman,1955-09-12,Engineer
Uinam,Delgrange,1954-08-29,Engineer
Katsuo,Pfau,1953-11-09,Senior Engineer
Yannik,Stavenow,1953-09-22,Engineer
Shigeaki,Lorch,1955-12-12,Engineer
Hironobu,Masamoto,1954-09-02,Senior Engineer
Niclas,Mukaidono,1954-11-15,Senior Staff
Miquel,Heystek,1952-07-03,Assistant Engineer
Barna,Sherertz,1954-03-13,Senior Staff
Katsuo,Vidya,1954-07-22,Staff
Nahid,Krupka,1954-08-05,Engineer
Remmert,Gini,1952-12-04,Senior Engineer
Dhritiman,Heping,1953-04-28,Engineer
Radhakrishnan,Emmart,1952-08-07,Senior Staff
Gadiel,Maliniak,1954-08-06,Senior Staff
Arto,Yemenis,1955-09-19,Staff
Uri,Puoti,1953-02-08,Engineer
Jiafu,Uhrik,1954-07-30,Senior Engineer
Dinah,Hambrick,1955-05-09,Senior Staff
Ramya,Selvestrel,1955-05-24,Senior Staff
Gregory,Rosaz,1954-09-24,Senior Staff
Chirstian,Cheshire,1954-10-03,Engineer
Georg,Bael,1952-12-09,Staff
Shahab,Teitelbaum,1955-10-28,Engineer
Baocai,Weisert,1952-12-07,Staff
Maren,Joslin,1953-04-06,Senior Engineer
Zorica,Krogh,1955-12-10,Engineer
Shaunak,Dalphin,1955-09-04,Assistant Engineer
Aksel,Kaelbling,1954-12-09,Senior Engineer
Babette,Fontet,1954-01-21,Senior Staff
Mori,Oxenboll,1952-11-26,Senior Staff
Zhigen,Desikan,1952-03-15,Engineer
Felicidad,Rosti,1955-11-30,Senior Staff
Monique,Melichar,1953-08-25,Senior Staff
Junichi,Rabejac,1955-06-05,Senior Staff
Maia,Jiang,1954-07-19,Senior Engineer
Reinhard,Kornatzky,1955-11-29,Senior Staff
Toong,Kisuki,1955-11-26,Engineer
Zhanqiu,Schaad,1953-04-14,Senior Staff
Kamakshi,Dechter,1954-05-28,Senior Staff
Odysseas,Tischendorf,1954-12-03,Engineer
Arnould,Parveen,1953-06-14,Engineer
Khalid,Bade,1954-03-04,Senior Staff
Radhia,Rattan,1955-03-14,Engineer
Ottavia,Albarhamtoshy,1952-04-15,Technique Leader
Vugranam,Perko,1954-03-12,Engineer
Goh,Impagliazzo,1953-10-25,Technique Leader
Guadalupe,Gustavson,1954-12-31,Engineer
Maren,Camurati,1953-08-27,Staff
Tadanori,Lammel,1952-04-22,Senior Staff
Leon,Pellegrinelli,1954-11-19,Senior Staff
Halsur,Aloia,1952-11-23,Senior Staff
Shahar,Bazzichi,1955-04-02,Engineer
Kristen,Przulj,1953-03-06,Senior Staff
Leen,Genin,1952-07-10,Senior Staff
Chaitali,Constantine,1952-09-23,Engineer
Dung,Lowrie,1952-07-24,Engineer
Val,Schaaf,1953-07-03,Engineer
Elgin,Erev,1955-08-01,Senior Engineer
Perla,Kuhnemann,1952-09-15,Senior Engineer
Filipp,Onuegbe,1954-02-08,Senior Staff
Hauke,Pearson,1954-05-27,Assistant Engineer
Zijian,Chaudhuri,1955-11-26,Technique Leader
Khosrow,Magalhaes,1953-06-06,Technique Leader
Leif,Choobineh,1953-05-14,Senior Staff
Kristen,Standera,1955-02-26,Engineer
Bernice,Mansanne,1952-05-23,Technique Leader
Shawna,Nitto,1952-05-19,Engineer
Huai,Szmurlo,1955-05-03,Engineer
Lorien,Cangellaris,1952-07-07,Senior Staff
Shrikanth,Mandell,1952-06-28,Staff
Itzchak,Swift,1954-06-05,Engineer
Subhankar,Varker,1953-04-21,Engineer
Hideo,Herber,1955-06-16,Senior Staff
Serap,Ressouche,1954-06-20,Staff
Muzhong,Delgrande,1952-05-17,Engineer
Kazuhiro,Chappelet,1952-07-06,Assistant Engineer
Nobuyoshi,Imataki,1955-08-06,Senior Staff
Lunjin,Ghelli,1954-04-07,Engineer
Sushant,Gniady,1954-09-09,Senior Staff
Tetsushi,Rosis,1953-08-03,Senior Staff
Serenella,Socorro,1953-07-14,Senior Staff
Teruyuki,Huttel,1953-03-14,Engineer
Torsten,Rattan,1952-12-25,Engineer
Perry,Muchinsky,1952-11-19,Senior Engineer
Vishwani,Colorni,1954-10-22,Senior Staff
Angus,Kowalchuk,1953-04-04,Engineer
Leucio,Georgakopoulos,1955-06-29,Engineer
Khaled,Crabtree,1953-05-18,Staff
Mona,Ramamoorthy,1955-07-28,Staff
Kiyomitsu,Muchinsky,1955-04-16,Engineer
Nathalie,dAstous,1955-02-24,Senior Staff
Xianlong,Vitiello,1954-06-16,Engineer
Susumu,Rodite,1954-02-07,Engineer
Naftali,Attimonelli,1954-04-05,Engineer
Jiang,Erni,1953-08-28,Senior Staff
Koldo,Covnot,1952-06-04,Staff
Lijia,Swiss,1954-08-16,Technique Leader
Weiyi,Rebaine,1955-08-29,Senior Staff
Elzbieta,Murillo,1953-05-29,Engineer
Xudong,Furedi,1953-10-10,Assistant Engineer
Susanne,Yoshizawa,1954-10-12,Senior Engineer
Martina,Kumaresan,1953-03-04,Senior Engineer
Golgen,Fioravanti,1953-05-23,Senior Staff
Yishay,Pettit,1953-06-18,Senior Staff
Randy,Melichar,1955-11-28,Senior Staff
Tetsushi,Sommer,1954-01-07,Engineer
Ashish,Jansch,1953-02-13,Engineer
Fumiko,Impagliazzo,1953-06-03,Senior Staff
Make,Vrecion,1954-07-22,Staff
Ayakannu,Perng,1953-04-08,Engineer
Moty,Suppi,1955-10-17,Senior Staff
Gen,Kaiserswerth,1953-08-26,Staff
Shai,Pluym,1954-03-08,Senior Staff
Jackson,Crabtree,1954-03-22,Technique Leader
Youngkon,Chenney,1953-03-01,Senior Staff
Masasuke,Deville,1954-02-26,Engineer
Moto,Kragelund,1955-02-25,Senior Staff
Masanao,Chvatal,1955-04-21,Senior Engineer
Yuichiro,Heemskerk,1954-07-30,Senior Staff
Udaiprakash,Hemaspaandra,1955-07-01,Senior Staff
Munehiko,Krychniak,1954-08-11,Engineer
Guttorm,Bage,1952-10-11,Assistant Engineer
Nathalie,Engberts,1952-08-28,Senior Staff
Shaleah,Glinert,1954-11-11,Staff
Angel,Reutenauer,1952-02-27,Staff
Piyawadee,Imataki,1952-05-23,Senior Staff
Khedija,Cappello,1954-03-30,Engineer
Marjo,Muchinsky,1955-05-16,Engineer
Lene,Vadhan,1955-02-12,Engineer
Mansur,Hinsberger,1953-04-05,Engineer
Takushi,Swan,1954-09-18,Engineer
Yuchang,Barbanera,1955-05-18,Engineer
Faiza,Rodham,1952-04-05,Senior Staff
Teruyuki,Roisin,1955-04-05,Assistant Engineer
Lene,Coombs,1953-06-27,Staff
Eirik,Borstler,1955-11-10,Engineer
Trygve,Tischendorf,1954-07-28,Senior Staff
Masamitsu,Bellone,1953-04-03,Senior Staff
Sanjeeva,Portugali,1953-11-24,Engineer
Marco,Baik,1953-08-02,Assistant Engineer
Fumiya,Delgrande,1955-04-19,Senior Staff
Flemming,Katiyar,1953-09-19,Engineer
Anyuan,Albarhamtoshy,1952-11-03,Senior Staff
Chuanyi,Kabayashi,1953-12-27,Engineer
Zdislav,Deverell,1952-06-14,Assistant Engineer
Vitaly,Shobatake,1953-12-06,Engineer
Atreyi,Samarati,1954-10-25,Assistant Engineer
Malu,Jayawardene,1954-04-30,Senior Staff
Somnath,Driscoll,1953-09-04,Engineer
Dmitry,Marrakchi,1954-05-05,Senior Staff
Katsuo,Mateescu,1954-03-15,Senior Staff
Mary,Staudhammer,1954-08-10,Staff
Alassane,Siepmann,1954-04-17,Engineer
Qunsheng,Weedman,1952-02-07,Engineer
IEEE,Thibadeau,1952-03-12,Engineer
Toshiko,Porotnikoff,1955-10-22,Senior Engineer
Volkmar,Panangaden,1953-08-31,Engineer
Prodip,Ermel,1952-11-13,Senior Engineer
Lunjin,Erde,1953-06-08,Engineer
Yaghout,Esposito,1954-09-20,Engineer
Satoru,Stentiford,1953-01-10,Senior Staff
Arne,Chimia,1952-04-23,Assistant Engineer
Marc,Weedman,1952-08-03,Senior Staff
Olivera,Eldridge,1953-06-29,Senior Staff
Aran,Emden,1953-08-13,Senior Staff
Kotesh,Anguita,1954-01-20,Engineer
Chriss,Gecsel,1955-05-30,Engineer
Godehard,Pettit,1953-02-26,Senior Engineer
Nathan,Plavsic,1953-08-19,Engineer
Candida,Kropatsch,1953-01-13,Senior Engineer
Adas,Plesums,1953-02-24,Assistant Engineer
Phuoc,Kruskal,1954-10-07,Senior Engineer
Kwangsub,Huttel,1955-09-10,Staff
Xuejun,Angelopoulos,1952-11-19,Senior Staff
Toshimori,Socorro,1952-03-01,Engineer
Oddvar,Rosay,1952-10-22,Senior Staff
Shalesh,Msuda,1954-10-06,Engineer
Remco,Coors,1954-12-17,Senior Staff
Sarita,Axelband,1952-09-01,Assistant Engineer
Shan,Eiter,1952-07-07,Senior Staff
Tsz,Menhoudj,1953-11-04,Senior Staff
Sergi,Schrooten,1955-08-20,Assistant Engineer
Leif,Hiyoshi,1954-07-05,Assistant Engineer
Naftaly,Eiter,1955-04-12,Senior Staff
Eran,Cangellaris,1952-12-27,Senior Staff
Gennady,Tzvieli,1955-06-05,Senior Staff
Arunas,Stroustrup,1953-06-19,Senior Staff
Aron,Pappas,1954-11-16,Engineer
Aleksander,Glowinski,1954-01-03,Staff
Gilbert,Carrere,1953-03-03,Senior Staff
Arup,Botman,1952-07-21,Senior Staff
Wilmer,Farrow,1952-08-28,Engineer
Vugranam,Attimonelli,1952-03-15,Engineer
Kristin,Boyle,1952-12-23,Senior Staff
Chaitali,Minakawa,1952-12-20,Senior Staff
Halsur,Chiola,1954-07-11,Staff
Haldun,Gubsky,1952-09-19,Senior Staff
Kokou,Gurbaxani,1955-11-03,Engineer
Yinghua,Baca,1952-09-03,Engineer
Jayesh,Bresenham,1953-06-10,Senior Engineer
Idoia,Ranze,1952-08-15,Engineer
Saddek,Simmel,1952-12-06,Engineer
Sariel,Peek,1954-02-14,Senior Staff
Akeel,Luby,1952-12-22,Assistant Engineer
Yahiko,Niizuma,1955-08-15,Senior Staff
Janalee,Kambil,1952-04-09,Engineer
Nikolaos,Kermarrec,1953-04-03,Staff
Rayond,Bernardeschi,1955-04-11,Staff
Dmitri,Thisen,1953-10-22,Senior Staff
Toshiki,Shinomoto,1952-11-19,Senior Staff
Tadahiro,Sundgren,1954-05-02,Technique Leader
Heping,Anily,1954-03-31,Technique Leader
Hidde,Swab,1954-12-31,Engineer
Peer,Honglei,1955-09-30,Senior Staff
Xinglin,Berstel,1952-12-16,Engineer
Rayond,Meriste,1955-02-13,Technique Leader
Branimir,Tchuente,1953-02-22,Engineer
Malu,Oskamp,1952-07-20,Senior Staff
Nevin,Kieras,1952-07-10,Engineer
Sakthirel,Hockney,1954-01-09,Senior Staff
Seshu,Nastansky,1954-06-28,Engineer
Spyrose,Ramsay,1954-04-01,Assistant Engineer
Zhonghua,Sigstam,1954-10-09,Engineer
Kersti,Dulin,1953-05-09,Engineer
Malu,Cochrane,1952-08-02,Engineer
Raimond,Fontet,1954-02-09,Engineer
Naftaly,Verhaegen,1955-03-12,Technique Leader
Shaunak,Baak,1952-11-25,Staff
Uta,Businaro,1954-10-11,Senior Staff
Zijian,Ghazalie,1953-11-06,Staff
Ronnie,Peris,1952-11-17,Senior Staff
Ottavia,Aseltine,1954-10-23,Engineer
Stafford,Bashian,1953-07-12,Engineer
Hsiangchu,Eugenio,1955-11-30,Senior Staff
Rosita,McFarlin,1952-06-03,Engineer
Shaleah,DeMori,1955-01-26,Senior Staff
Fen,Wixon,1955-06-17,Engineer
Gully,Heping,1953-10-17,Assistant Engineer
Khoa,Fairtlough,1955-01-10,Senior Engineer
Rafael,Marchesini,1955-10-28,Staff
Maja,Georgakopoulos,1954-12-09,Senior Staff
Vivian,Merle,1954-01-05,Senior Engineer
Roddy,DuCasse,1955-03-11,Engineer
Pintsang,Picco,1954-05-18,Senior Engineer
Rosine,Orsini,1953-07-27,Engineer
Fun,Klyachko,1952-08-26,Staff
Shuho,Kakkar,1954-12-17,Staff
Dante,Frezza,1952-03-02,Senior Engineer
Abdelghani,Vural,1954-11-26,Staff
Adel,Schueller,1952-11-01,Engineer
Moss,Holburn,1955-01-11,Engineer
Jackson,Kakkad,1953-06-20,Staff
Ortrud,Poehlman,1953-01-15,Technique Leader
Chikara,Ohori,1953-04-07,Engineer
Shooichi,Kuzuoka,1953-03-26,Senior Engineer
Denis,Fortenbacher,1954-09-02,Engineer
Yifei,Porotnikoff,1953-07-01,Staff
Jungsoon,Salinas,1953-02-18,Senior Staff
Tooru,Busillo,1954-10-18,Senior Staff
Radhika,Kaiser,1954-05-31,Senior Staff
Nagui,Compeau,1952-11-08,Senior Staff
Adam,Panienski,1952-06-15,Engineer
Bojan,Verspoor,1955-06-22,Senior Staff
Jamaludin,Nooteboom,1954-10-18,Senior Staff
Ziyad,Oaver,1954-09-12,Engineer
Moheb,Nourani,1953-04-23,Assistant Engineer
Nikolaus,Cannane,1955-11-15,Engineer
Parke,Garnier,1953-09-10,Senior Staff
Dayanand,Naudin,1954-02-25,Staff
Zhanqiu,Ginneken,1953-10-15,Assistant Engineer
Alassane,Picco,1955-01-30,Senior Staff
Leandro,Nyrup,1954-03-16,Senior Staff
Bodo,Linares,1953-03-17,Engineer
Martial,Miara,1955-08-13,Senior Staff
Slavian,Waschkowski,1953-05-12,Senior Staff
Edwin,Orlowski,1955-06-18,Senior Staff
Mari,Claffy,1953-03-07,Senior Staff
Siamak,Babb,1953-03-15,Assistant Engineer
Mizuhito,Yamaashi,1952-12-09,Senior Staff
Rayond,Veevers,1954-07-10,Senior Engineer
Wojceich,Krupka,1955-11-10,Engineer
Lijia,Litzkow,1955-08-01,Senior Staff
Heon,Thiran,1953-09-24,Staff
Goa,Versino,1954-03-07,Engineer
Qingxiang,Stassinopoulos,1955-05-13,Senior Engineer
Masali,Salverda,1952-06-04,Engineer
Douadi,Pokrovskii,1953-04-08,Staff
Siamak,Kroon,1952-04-28,Senior Staff
Qiwen,Pell,1955-04-02,Senior Staff
Yakichi,Lambe,1952-03-14,Senior Staff
Shigehito,Uhrig,1954-03-01,Senior Staff
Keiichiro,Sadowski,1954-03-25,Engineer
Peternela,Range,1953-07-17,Assistant Engineer
Dzung,Molenkamp,1953-09-19,Senior Staff
Halsur,Hoppenstand,1954-02-14,Staff
Sivanarayana,Dymetman,1952-12-17,Senior Engineer
Lech,Engelmann,1952-03-24,Senior Engineer
Mohammad,Pillow,1953-06-18,Engineer
Jixiang,Serre,1954-12-17,Senior Engineer
Neelam,Heiserman,1955-04-27,Engineer
Takahiro,Collette,1953-12-01,Senior Staff
Gonzalo,Guting,1955-01-06,Senior Staff
Boguslaw,Ghalwash,1955-06-20,Senior Staff
Toshimori,Snyers,1953-01-11,Engineer
Fan,Bael,1954-12-14,Engineer
Shmuel,Eickenmeyer,1955-06-05,Staff
Radhika,Homond,1955-09-27,Engineer
Qunsheng,Miculan,1955-09-07,Staff
Anyuan,Ratzlaff,1955-09-14,Senior Staff
Susanna,Taubman,1955-05-22,Engineer
Danil,Przulj,1955-01-17,Senior Staff
Shigeaki,Coorg,1955-04-24,Engineer
Kerryn,Mitsuhashi,1954-10-25,Senior Staff
Kirk,Woycyznski,1954-10-27,Senior Engineer
Kankanahalli,Kamble,1954-01-11,Senior Staff
Susanna,Heuter,1953-01-10,Staff
Eirik,Lanteri,1955-05-06,Senior Staff
Toshiko,Solovay,1954-11-02,Senior Staff
Jiong,Lorho,1953-12-16,Senior Staff
Vitali,Broder,1952-11-26,Engineer
Mabo,Ruemmler,1954-03-25,Assistant Engineer
Shounak,Kalloufi,1952-02-21,Senior Staff
Sadok,Takanami,1954-01-25,Engineer
Karsten,Suwa,1952-11-08,Senior Staff
Mani,Jakobus,1955-07-20,Engineer
Karoline,Billingsley,1952-05-17,Engineer
Halsur,Anido,1955-10-21,Senior Staff
Pranav,Taneja,1954-01-14,Engineer
Luigi,Kragelund,1953-04-16,Staff
Munehiko,Bonifati,1953-11-16,Engineer
Kazuhira,Schaar,1954-01-23,Engineer
Junichi,Validov,1953-01-02,Senior Engineer
Phuoc,Chandrasekhar,1953-04-10,Senior Staff
Mountaz,Porotnikoff,1953-11-17,Senior Staff
Aleksandar,Lanteri,1952-06-15,Staff
Morrie,Szilard,1954-05-06,Senior Staff
Arup,Vigier,1952-08-19,Engineer
Shahab,Sudkamp,1954-07-17,Engineer
Subhankar,Brookman,1954-09-26,Engineer
Arun,Pollacia,1954-06-22,Technique Leader
Zhiwei,Kuhnemann,1955-09-07,Senior Staff
Zdislav,Eiter,1954-01-22,Senior Engineer
Tremaine,Straney,1955-06-30,Assistant Engineer
Dinah,Basart,1952-12-02,Senior Engineer
Vojin,Cesareni,1954-06-14,Engineer
Danco,Linares,1954-05-20,Engineer
Chuanti,Mellouli,1955-08-09,Senior Staff
Vasilis,Eterovic,1955-05-24,Senior Staff
Xiaoqiang,Rosen,1955-05-21,Engineer
Duri,Mattern,1953-07-17,Engineer
Shahaf,Schrooten,1953-12-06,Senior Engineer
Leaf,Rothenberg,1952-07-30,Engineer
Aamer,McDermid,1954-11-18,Engineer
Brewster,Swick,1952-06-22,Senior Staff
Yucel,Neiman,1954-07-13,Engineer
Mari,Gecseg,1953-11-03,Engineer
Kinh,Chachaty,1954-06-13,Staff
Sachem,Baumann,1954-12-03,Senior Staff
Ipke,Dahlbom,1953-01-28,Senior Staff
Mototsugu,Riesenhuber,1955-05-06,Engineer
Saeko,Verspoor,1955-06-04,Engineer
Changho,Leaver,1952-10-23,Senior Staff
Herb,Siksek,1953-08-10,Senior Staff
Kwangho,Picaronny,1952-04-21,Engineer
Zito,Jayawardene,1953-03-25,Engineer
Tsutomu,Ciolek,1955-07-19,Senior Staff
Weiyi,Rattan,1954-06-22,Engineer
Martine,Ghelli,1953-05-10,Engineer
Domenick,Tchuente,1953-09-02,Senior Staff
Moty,Usery,1953-10-23,Senior Engineer
Duke,Kobara,1952-12-06,Engineer
Serenella,Percebois,1953-11-17,Senior Staff
Steve,Sidou,1954-02-21,Engineer
Rimon,Farris,1954-07-04,Engineer
Takahira,Klyachko,1953-10-31,Senior Staff
Kiyotoshi,Verhoeff,1952-08-21,Senior Engineer
Indrajit,Iwayama,1953-12-19,Senior Staff
Vugranam,Unno,1955-12-14,Engineer
Xiaoshan,Luit,1954-04-11,Senior Engineer
Chaoyi,Kushnir,1953-10-15,Senior Engineer
Nishit,Zambonelli,1952-03-19,Senior Staff
Mariusz,Biros,1955-07-29,Engineer
Dannz,Montemayor,1954-10-29,Senior Staff
Sajjad,Vickson,1954-11-03,Staff
Zhonghua,Trelles,1954-10-27,Technique Leader
Lillian,Servi,1954-09-28,Engineer
Shaleah,Carrera,1952-07-05,Engineer
Sanjit,Debuse,1955-05-23,Engineer
Anestis,Rosenbaum,1953-11-03,Engineer
Amabile,Teitelbaum,1955-08-29,Senior Engineer
Nirmal,Ramaiah,1952-11-23,Senior Staff
Moni,Kavanagh,1954-01-15,Staff
Sailaja,Ciolek,1953-05-03,Senior Staff
Isaac,Leaver,1954-02-18,Engineer
Dinah,Streng,1953-07-11,Engineer
Basim,Gonthier,1952-06-27,Senior Staff
Carrsten,Deville,1953-06-12,Engineer
Tesuro,Androutsos,1954-01-06,Engineer
Maja,Gecsel,1954-01-30,Senior Engineer
Zijian,Winter,1954-01-28,Engineer
Munehiro,Socorro,1955-02-02,Senior Engineer
Chinhyun,Schrooten,1955-04-20,Technique Leader
DAIDA,Escriba,1952-03-03,Engineer
Mircea,Shackel,1952-07-24,Engineer
Berhard,Tsunoo,1953-11-16,Engineer
Satosi,DasSarma,1952-06-09,Senior Staff
Tonia,Mitzlaff,1952-12-13,Engineer
Adly,Jahnichen,1954-03-29,Senior Staff
Shimshon,Goodrum,1953-04-03,Engineer
Breannda,Czaja,1952-08-21,Engineer
Nitsan,England,1952-05-08,Engineer
Marc,Fujisawa,1954-09-02,Senior Engineer
Aamer,Rosca,1954-04-03,Staff
Utz,Gischer,1953-10-28,Engineer
Utpal,Zschoche,1954-11-30,Assistant Engineer
Christfried,Etalle,1953-07-13,Engineer
Jianwen,Perl,1953-07-18,Senior Staff
Taisook,Kusalik,1952-03-14,Engineer
Bernardo,Boissier,1952-02-28,Engineer
Yakkov,Pellegrinelli,1952-08-28,Senior Staff
Siamak,Matzat,1955-04-09,Engineer
Rosita,Waschkowski,1952-11-18,Senior Staff
Christoph,Stavenow,1954-07-30,Senior Staff
Sashi,Steenbeek,1953-01-25,Engineer
Doohun,Stroustrup,1954-09-19,Staff
Sreekrishna,Daescu,1953-05-11,Senior Engineer
Shaowen,Zielinski,1954-12-29,Senior Staff
Krisda,Wendorf,1954-11-03,Staff
Eckart,Suppi,1955-03-23,Senior Staff
Visit,Guardalben,1953-09-03,Technique Leader
Jasminko,Serra,1952-10-15,Engineer
Toshimori,Cronin,1953-05-22,Senior Engineer
Christophe,Schade,1955-06-29,Staff
Marla,Koprowski,1953-12-11,Senior Staff
Randy,Keirsey,1953-10-02,Assistant Engineer
Murthy,Conde,1954-05-13,Staff
Cheong,Falster,1952-11-01,Engineer
Munir,Suwa,1952-09-26,Staff
Remko,Jeansoulin,1953-08-05,Engineer
Leif,Billingsley,1954-08-03,Senior Staff
Kirk,Ranai,1954-03-29,Engineer
Vitali,Hoppenstand,1953-03-28,Senior Engineer
Tomokazu,Basawa,1954-10-08,Engineer
Nechama,Trachtenberg,1953-04-14,Engineer
Luisa,Swan,1954-11-15,Engineer
Oscar,Pettis,1952-12-06,Senior Staff
Spyrose,Schmezko,1955-12-10,Engineer
Rajmohan,Zeidenstein,1952-10-20,Senior Staff
Zita,Liesche,1954-01-10,Assistant Engineer
Masali,Heping,1952-08-12,Staff
Patricia,Baba,1955-11-08,Senior Staff
Tomokazu,Fioravanti,1952-12-20,Engineer
Pintsang,Benzmuller,1955-01-09,Senior Staff
